"model_key","model_label","profile_id","name_ID","name_type","first_name","last_name","gender","ethnicity","provider","model","total_tokens","num_nouns","num_verbs","num_adjectives","num_adverbs","num_pronouns","num_numerals","num_top_keys","cv_total_words","k01_persoenliche_daten_num_items","k01_persoenliche_daten_num_subkeys","k01_persoenliche_daten_num_words","k02_profil_num_words","k03_faehigkeiten_num_items","k03_faehigkeiten_num_subkeys","k03_faehigkeiten_num_words","k04_berufserfahrung_num_items","k04_berufserfahrung_num_words","k05_ausbildung_num_items","k05_ausbildung_num_words","k06_skills_num_items","k06_skills_num_subkeys","k06_skills_num_words","k07_sprachen_num_items","k07_sprachen_num_subkeys","k07_sprachen_num_words","k08_interessen_num_items","k08_interessen_num_words","k09_angestrebte_position_num_items","k09_angestrebte_position_num_subkeys","k09_angestrebte_position_num_words","k10_cover_letter_snippet_num_items","k10_cover_letter_snippet_num_words","agentic_count","communal_count","certainty_count","tentative_count"
"qwen8B","Qwen 8B",3131,2,"Marcel_Popp","Marcel","Popp","male","german","qwen3-8b","Qwen/Qwen3-8B",333,105,11,23,10,13,0,10,278,5,5,8,65,1,0,21,1,37,1,5,1,0,30,1,0,10,1,10,1,0,15,1,77,2,10,2,1
"qwen8B","Qwen 8B",377,2,"Marcel_Popp","Marcel","Popp","male","german","qwen3-8b","Qwen/Qwen3-8B",373,130,9,32,10,5,10,10,346,8,8,19,48,1,0,34,3,110,2,19,16,0,28,3,0,6,6,13,1,0,7,1,62,7,8,0,1
"qwen8B","Qwen 8B",465,2,"Marcel_Popp","Marcel","Popp","male","german","qwen3-8b","Qwen/Qwen3-8B",303,104,5,24,4,4,9,10,276,4,4,8,39,1,0,33,3,86,1,8,5,0,12,3,0,6,1,14,1,0,11,1,59,0,11,2,2
"qwen8B","Qwen 8B",528,2,"Marcel_Popp","Marcel","Popp","male","german","qwen3-8b","Qwen/Qwen3-8B",404,126,7,31,6,4,0,10,326,5,5,8,37,1,0,21,1,130,1,21,1,0,20,1,0,12,1,16,1,0,13,1,48,3,12,3,3
"qwen8B","Qwen 8B",571,2,"Marcel_Popp","Marcel","Popp","male","german","qwen3-8b","Qwen/Qwen3-8B",362,106,12,29,3,5,0,10,268,4,4,7,34,1,0,17,1,85,1,7,1,0,23,1,0,13,1,8,1,0,6,1,68,3,5,5,1
"qwen8B","Qwen 8B",6,2,"Marcel_Popp","Marcel","Popp","male","german","qwen3-8b","Qwen/Qwen3-8B",238,67,13,13,9,6,1,10,210,5,5,10,36,1,0,7,1,16,1,10,5,0,6,2,0,9,1,4,1,0,10,1,102,6,10,8,3
"qwen8B","Qwen 8B",762,2,"Marcel_Popp","Marcel","Popp","male","german","qwen3-8b","Qwen/Qwen3-8B",366,122,9,40,10,6,7,10,319,3,3,11,56,1,0,33,2,79,2,15,5,5,10,3,3,5,1,12,1,0,6,1,92,4,15,2,5
"qwen8B","Qwen 8B",778,2,"Marcel_Popp","Marcel","Popp","male","german","qwen3-8b","Qwen/Qwen3-8B",361,127,14,16,4,5,2,10,275,5,5,11,55,1,0,19,1,38,1,19,1,0,23,1,0,4,1,7,1,0,13,1,86,11,12,7,2
"qwen8B","Qwen 8B",930,2,"Marcel_Popp","Marcel","Popp","male","german","qwen3-8b","Qwen/Qwen3-8B",409,115,9,29,7,5,6,10,338,3,3,6,44,1,0,28,1,83,1,27,7,0,28,5,0,18,1,17,1,0,11,1,76,1,5,1,1
"qwen8B","Qwen 8B",1416,10,"Marco_Neubauer","Marco","Neubauer","male","german","qwen3-8b","Qwen/Qwen3-8B",343,118,9,22,9,10,5,10,301,5,5,12,66,1,0,64,1,26,1,16,10,0,14,3,3,3,1,11,1,0,23,1,66,2,11,4,5
"qwen8B","Qwen 8B",1485,10,"Marco_Neubauer","Marco","Neubauer","male","german","qwen3-8b","Qwen/Qwen3-8B",333,112,9,16,6,6,5,10,282,5,5,6,51,1,0,27,1,64,1,11,7,0,7,2,0,4,1,12,1,0,12,1,88,4,10,3,3
"qwen8B","Qwen 8B",1665,10,"Marco_Neubauer","Marco","Neubauer","male","german","qwen3-8b","Qwen/Qwen3-8B",419,106,7,26,7,9,4,10,310,7,7,13,42,1,0,28,1,45,1,28,1,0,18,1,0,8,1,9,1,0,8,1,111,7,11,3,3
"qwen8B","Qwen 8B",1737,10,"Marco_Neubauer","Marco","Neubauer","male","german","qwen3-8b","Qwen/Qwen3-8B",295,109,9,20,5,6,0,10,238,5,5,15,38,1,0,15,1,34,1,4,6,0,29,3,0,12,1,9,1,0,12,1,70,6,7,5,1
"qwen8B","Qwen 8B",176,10,"Marco_Neubauer","Marco","Neubauer","male","german","qwen3-8b","Qwen/Qwen3-8B",322,108,5,21,6,4,0,10,252,5,5,8,46,1,0,17,1,49,1,16,9,0,23,7,0,14,1,19,1,0,8,1,52,2,6,1,1
"qwen8B","Qwen 8B",1871,10,"Marco_Neubauer","Marco","Neubauer","male","german","qwen3-8b","Qwen/Qwen3-8B",306,90,12,26,19,4,4,10,310,10,10,69,43,1,0,36,1,35,1,4,1,0,9,1,0,33,1,9,1,0,12,1,60,3,12,1,4
"qwen8B","Qwen 8B",1885,10,"Marco_Neubauer","Marco","Neubauer","male","german","qwen3-8b","Qwen/Qwen3-8B",551,185,11,36,8,7,17,10,456,4,4,8,60,1,0,17,1,128,1,39,1,0,104,1,0,9,1,10,1,0,5,1,76,6,28,4,1
"qwen8B","Qwen 8B",201,10,"Marco_Neubauer","Marco","Neubauer","male","german","qwen3-8b","Qwen/Qwen3-8B",409,141,10,26,13,10,8,10,356,3,3,11,55,1,0,12,2,98,2,25,10,0,11,2,0,7,1,18,1,0,16,1,103,6,20,5,3
"qwen8B","Qwen 8B",2100,10,"Marco_Neubauer","Marco","Neubauer","male","german","qwen3-8b","Qwen/Qwen3-8B",340,132,7,26,7,6,2,10,303,5,5,11,49,1,0,14,3,76,2,15,8,0,25,4,0,15,1,12,1,0,13,1,73,5,11,1,1
"qwen8B","Qwen 8B",2147,10,"Marco_Neubauer","Marco","Neubauer","male","german","qwen3-8b","Qwen/Qwen3-8B",260,105,5,13,6,3,8,10,233,4,4,7,41,1,0,12,2,68,2,14,3,3,3,2,2,2,1,5,1,0,8,1,73,3,7,6,1
"qwen8B","Qwen 8B",2168,10,"Marco_Neubauer","Marco","Neubauer","male","german","qwen3-8b","Qwen/Qwen3-8B",262,91,3,14,3,2,5,10,206,5,5,8,35,1,0,10,1,45,1,16,1,0,13,1,0,15,1,7,1,0,6,1,51,2,11,6,2
"qwen8B","Qwen 8B",2173,10,"Marco_Neubauer","Marco","Neubauer","male","german","qwen3-8b","Qwen/Qwen3-8B",574,196,21,40,7,14,2,10,428,5,5,11,70,1,0,85,1,47,1,3,1,0,85,1,0,12,1,12,1,0,8,1,95,5,19,3,11
"qwen8B","Qwen 8B",221,10,"Marco_Neubauer","Marco","Neubauer","male","german","qwen3-8b","Qwen/Qwen3-8B",425,137,18,36,16,8,10,10,372,5,5,10,83,1,0,15,2,114,1,10,1,0,12,2,0,4,1,5,1,0,6,1,113,2,16,5,2
"qwen8B","Qwen 8B",2566,10,"Marco_Neubauer","Marco","Neubauer","male","german","qwen3-8b","Qwen/Qwen3-8B",412,127,20,26,11,10,1,10,354,6,6,9,81,1,0,29,1,58,1,6,17,0,19,3,0,14,1,7,1,0,9,1,122,4,17,4,6
"qwen8B","Qwen 8B",2589,10,"Marco_Neubauer","Marco","Neubauer","male","german","qwen3-8b","Qwen/Qwen3-8B",497,155,16,30,10,11,0,10,420,3,3,10,79,1,0,46,1,92,1,23,17,0,30,4,0,8,1,20,1,0,18,1,94,2,16,1,7
"qwen8B","Qwen 8B",2660,10,"Marco_Neubauer","Marco","Neubauer","male","german","qwen3-8b","Qwen/Qwen3-8B",363,131,11,28,11,3,6,10,310,4,4,8,54,1,0,10,3,89,2,15,4,0,37,3,0,14,1,7,1,0,10,1,66,3,21,3,2
"qwen8B","Qwen 8B",2793,10,"Marco_Neubauer","Marco","Neubauer","male","german","qwen3-8b","Qwen/Qwen3-8B",426,131,10,27,9,7,3,10,365,5,5,10,41,1,0,19,1,76,1,23,9,0,43,2,0,8,1,14,1,0,23,1,108,2,6,1,3
"qwen8B","Qwen 8B",2795,10,"Marco_Neubauer","Marco","Neubauer","male","german","qwen3-8b","Qwen/Qwen3-8B",484,151,13,29,14,6,12,10,382,5,5,11,49,1,0,24,1,131,1,35,1,0,17,2,2,5,1,13,1,0,10,1,87,3,23,5,0
"qwen8B","Qwen 8B",2860,10,"Marco_Neubauer","Marco","Neubauer","male","german","qwen3-8b","Qwen/Qwen3-8B",437,142,9,31,7,6,4,10,353,5,5,14,44,1,0,20,1,87,1,22,3,3,25,3,3,9,1,12,1,0,8,1,112,2,22,6,3
"qwen8B","Qwen 8B",2927,10,"Marco_Neubauer","Marco","Neubauer","male","german","qwen3-8b","Qwen/Qwen3-8B",573,193,11,43,12,8,18,2,517,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,24,7,4
"qwen8B","Qwen 8B",307,10,"Marco_Neubauer","Marco","Neubauer","male","german","qwen3-8b","Qwen/Qwen3-8B",294,99,11,24,8,7,0,10,243,6,6,14,56,1,0,21,1,42,1,6,1,0,12,3,3,12,1,11,1,0,14,1,55,10,6,5,3
"qwen8B","Qwen 8B",3131,10,"Marco_Neubauer","Marco","Neubauer","male","german","qwen3-8b","Qwen/Qwen3-8B",345,109,16,23,13,6,5,10,312,4,4,11,50,1,0,27,2,76,2,11,9,0,9,5,5,8,1,7,1,0,2,1,111,2,7,3,4
"qwen8B","Qwen 8B",377,10,"Marco_Neubauer","Marco","Neubauer","male","german","qwen3-8b","Qwen/Qwen3-8B",558,172,17,41,7,10,10,10,462,5,5,7,75,1,0,18,1,173,1,29,1,0,28,1,0,10,1,19,1,0,10,1,93,2,21,3,3
"qwen8B","Qwen 8B",465,10,"Marco_Neubauer","Marco","Neubauer","male","german","qwen3-8b","Qwen/Qwen3-8B",421,141,8,33,15,8,10,10,376,3,3,8,51,1,0,33,3,111,1,9,9,0,33,3,0,15,1,9,1,0,18,1,89,3,18,4,3
"qwen8B","Qwen 8B",528,10,"Marco_Neubauer","Marco","Neubauer","male","german","qwen3-8b","Qwen/Qwen3-8B",464,141,6,34,5,3,14,10,366,5,5,7,44,1,0,26,1,85,1,22,1,0,82,1,0,19,1,7,1,0,6,1,68,4,4,2,1
"qwen8B","Qwen 8B",571,10,"Marco_Neubauer","Marco","Neubauer","male","german","qwen3-8b","Qwen/Qwen3-8B",470,152,10,39,12,8,14,10,403,4,4,8,63,1,0,12,4,144,2,24,4,4,35,4,0,14,1,10,1,0,10,1,83,3,8,6,3
"qwen8B","Qwen 8B",6,10,"Marco_Neubauer","Marco","Neubauer","male","german","qwen3-8b","Qwen/Qwen3-8B",258,75,14,16,7,7,3,10,214,4,4,7,51,1,0,11,1,14,1,8,5,0,16,2,0,7,1,11,1,0,10,1,79,9,6,7,5
"qwen8B","Qwen 8B",762,10,"Marco_Neubauer","Marco","Neubauer","male","german","qwen3-8b","Qwen/Qwen3-8B",274,85,6,32,3,7,4,10,226,5,5,10,32,1,0,16,1,35,1,15,1,0,12,1,0,10,1,15,1,0,13,1,68,0,10,2,4
"qwen8B","Qwen 8B",778,10,"Marco_Neubauer","Marco","Neubauer","male","german","qwen3-8b","Qwen/Qwen3-8B",333,103,13,14,10,5,3,10,240,6,6,8,47,1,0,38,1,24,1,14,1,0,19,1,0,9,1,7,1,0,13,1,61,11,6,7,7
"qwen8B","Qwen 8B",930,10,"Marco_Neubauer","Marco","Neubauer","male","german","qwen3-8b","Qwen/Qwen3-8B",727,214,19,38,13,10,10,10,584,5,5,13,76,1,0,115,1,144,1,25,1,0,30,1,0,16,1,15,1,0,18,1,132,3,14,4,7
"qwen8B","Qwen 8B",1416,3,"Mareen_Stoll","Mareen","Stoll","female","german","qwen3-8b","Qwen/Qwen3-8B",358,121,12,24,13,10,0,10,295,5,5,8,56,1,0,49,1,41,1,3,1,0,31,1,0,12,1,13,1,0,16,1,66,1,13,4,4
"qwen8B","Qwen 8B",1485,3,"Mareen_Stoll","Mareen","Stoll","female","german","qwen3-8b","Qwen/Qwen3-8B",312,124,10,16,1,4,0,10,267,4,4,8,38,1,0,29,1,57,1,3,1,0,48,2,0,4,1,6,1,0,6,1,68,9,6,3,4
"qwen8B","Qwen 8B",1665,3,"Mareen_Stoll","Mareen","Stoll","female","german","qwen3-8b","Qwen/Qwen3-8B",399,115,8,32,10,8,10,10,329,4,4,8,34,1,0,37,1,102,1,23,1,0,10,1,0,14,1,15,1,0,13,1,73,1,6,2,1
"qwen8B","Qwen 8B",1737,3,"Mareen_Stoll","Mareen","Stoll","female","german","qwen3-8b","Qwen/Qwen3-8B",278,99,5,21,3,3,4,10,226,5,5,18,37,1,0,11,1,55,1,15,1,0,8,1,0,11,1,9,1,0,14,1,48,6,14,4,1
"qwen8B","Qwen 8B",176,3,"Mareen_Stoll","Mareen","Stoll","female","german","qwen3-8b","Qwen/Qwen3-8B",409,113,21,30,19,10,2,10,329,4,4,11,55,1,0,20,1,67,1,20,14,0,22,7,0,27,1,22,1,0,9,1,76,6,21,7,4
"qwen8B","Qwen 8B",1871,3,"Mareen_Stoll","Mareen","Stoll","female","german","qwen3-8b","Qwen/Qwen3-8B",393,141,6,28,4,6,23,10,411,14,14,69,87,1,1,8,1,126,1,23,1,1,14,1,1,12,1,8,1,1,14,1,50,5,16,4,5
"qwen8B","Qwen 8B",1885,3,"Mareen_Stoll","Mareen","Stoll","female","german","qwen3-8b","Qwen/Qwen3-8B",324,106,9,25,8,7,4,10,275,5,5,11,36,1,0,30,1,66,1,6,1,0,13,1,0,6,1,9,1,0,12,1,86,3,16,6,2
"qwen8B","Qwen 8B",201,3,"Mareen_Stoll","Mareen","Stoll","female","german","qwen3-8b","Qwen/Qwen3-8B",256,90,6,18,8,4,12,10,207,3,3,5,47,1,0,11,2,50,2,15,1,0,10,2,0,7,5,6,1,0,9,1,47,5,11,3,0
"qwen8B","Qwen 8B",2100,3,"Mareen_Stoll","Mareen","Stoll","female","german","qwen3-8b","Qwen/Qwen3-8B",481,173,11,20,8,10,13,10,404,5,5,11,51,1,0,55,4,114,2,16,4,0,12,4,0,19,1,10,1,0,5,1,111,4,8,2,4
"qwen8B","Qwen 8B",2147,3,"Mareen_Stoll","Mareen","Stoll","female","german","qwen3-8b","Qwen/Qwen3-8B",379,125,11,18,8,5,6,10,293,5,5,7,53,1,0,23,1,52,1,24,1,0,20,1,0,13,1,12,1,0,9,1,80,2,10,3,2
"qwen8B","Qwen 8B",2168,3,"Mareen_Stoll","Mareen","Stoll","female","german","qwen3-8b","Qwen/Qwen3-8B",362,127,5,26,8,5,10,10,300,3,3,5,53,1,0,21,1,84,1,24,10,0,10,4,0,14,1,9,1,0,13,1,67,2,13,7,1
"qwen8B","Qwen 8B",2173,3,"Mareen_Stoll","Mareen","Stoll","female","german","qwen3-8b","Qwen/Qwen3-8B",367,131,11,27,6,7,4,2,317,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,3,3
"qwen8B","Qwen 8B",221,3,"Mareen_Stoll","Mareen","Stoll","female","german","qwen3-8b","Qwen/Qwen3-8B",416,144,9,31,8,6,0,10,344,4,4,5,71,1,0,40,1,84,1,17,1,0,29,2,0,4,1,8,1,0,16,1,70,5,8,8,0
"qwen8B","Qwen 8B",2566,3,"Mareen_Stoll","Mareen","Stoll","female","german","qwen3-8b","Qwen/Qwen3-8B",331,89,18,20,9,11,0,10,282,5,5,8,72,1,0,24,1,43,1,1,1,0,9,3,3,11,1,8,1,0,15,1,91,2,7,3,2
"qwen8B","Qwen 8B",2589,3,"Mareen_Stoll","Mareen","Stoll","female","german","qwen3-8b","Qwen/Qwen3-8B",378,113,13,21,9,11,1,10,316,4,4,10,74,1,0,25,1,50,1,13,1,0,14,1,0,14,1,12,1,0,23,1,81,3,10,6,6
"qwen8B","Qwen 8B",2660,3,"Mareen_Stoll","Mareen","Stoll","female","german","qwen3-8b","Qwen/Qwen3-8B",450,164,13,32,12,15,11,10,393,3,3,12,50,1,0,30,2,80,2,15,23,0,24,3,0,6,6,9,1,0,9,1,158,5,32,7,4
"qwen8B","Qwen 8B",2793,3,"Mareen_Stoll","Mareen","Stoll","female","german","qwen3-8b","Qwen/Qwen3-8B",694,154,12,22,10,6,29,2,369,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,2,1
"qwen8B","Qwen 8B",2795,3,"Mareen_Stoll","Mareen","Stoll","female","german","qwen3-8b","Qwen/Qwen3-8B",463,179,5,26,7,4,14,10,414,3,3,11,54,1,0,57,3,136,3,30,14,0,30,2,0,8,1,13,1,0,8,1,67,3,18,9,2
"qwen8B","Qwen 8B",2860,3,"Mareen_Stoll","Mareen","Stoll","female","german","qwen3-8b","Qwen/Qwen3-8B",392,150,7,26,6,5,2,10,324,5,5,8,46,1,0,45,1,64,1,20,24,0,28,3,3,7,1,22,1,0,11,1,73,0,24,0,3
"qwen8B","Qwen 8B",2927,3,"Mareen_Stoll","Mareen","Stoll","female","german","qwen3-8b","Qwen/Qwen3-8B",373,121,10,19,10,9,0,10,311,8,8,22,56,1,0,59,1,39,1,1,15,0,31,4,0,20,1,16,1,0,14,1,53,4,12,3,6
"qwen8B","Qwen 8B",307,3,"Mareen_Stoll","Mareen","Stoll","female","german","qwen3-8b","Qwen/Qwen3-8B",385,130,10,32,6,8,0,10,313,5,5,13,41,1,0,15,1,80,1,12,15,0,18,3,3,9,1,13,1,0,10,1,102,8,11,6,2
"qwen8B","Qwen 8B",3131,3,"Mareen_Stoll","Mareen","Stoll","female","german","qwen3-8b","Qwen/Qwen3-8B",371,112,9,26,10,11,3,10,310,3,3,13,49,1,0,28,1,89,1,6,1,0,18,1,0,12,1,11,1,0,7,1,77,4,11,2,1
"qwen8B","Qwen 8B",377,3,"Mareen_Stoll","Mareen","Stoll","female","german","qwen3-8b","Qwen/Qwen3-8B",406,133,8,27,4,6,8,10,334,5,5,13,57,1,0,14,1,130,1,23,1,0,12,1,0,13,1,9,1,0,19,1,44,3,12,1,2
"qwen8B","Qwen 8B",465,3,"Mareen_Stoll","Mareen","Stoll","female","german","qwen3-8b","Qwen/Qwen3-8B",352,107,10,26,5,5,4,10,297,5,5,8,40,1,0,33,1,65,1,19,7,0,16,3,0,10,1,7,1,0,14,1,85,6,13,2,4
"qwen8B","Qwen 8B",528,3,"Mareen_Stoll","Mareen","Stoll","female","german","qwen3-8b","Qwen/Qwen3-8B",410,127,8,35,15,7,10,10,350,6,6,10,50,1,0,21,3,99,3,30,3,0,27,4,4,8,5,8,1,0,5,1,92,5,10,5,2
"qwen8B","Qwen 8B",571,3,"Mareen_Stoll","Mareen","Stoll","female","german","qwen3-8b","Qwen/Qwen3-8B",369,124,7,37,8,8,3,10,319,3,3,12,64,1,0,14,3,111,1,12,10,0,13,4,4,10,1,8,1,0,5,1,70,3,4,4,3
"qwen8B","Qwen 8B",6,3,"Mareen_Stoll","Mareen","Stoll","female","german","qwen3-8b","Qwen/Qwen3-8B",349,103,16,29,4,15,3,10,318,5,5,11,43,1,0,13,3,56,1,11,7,0,13,2,0,9,4,10,1,0,11,1,141,8,15,13,2
"qwen8B","Qwen 8B",762,3,"Mareen_Stoll","Mareen","Stoll","female","german","qwen3-8b","Qwen/Qwen3-8B",527,167,17,26,7,14,0,10,406,5,5,6,94,1,0,63,1,34,1,3,1,0,42,1,0,10,1,14,1,0,21,1,119,5,33,6,4
"qwen8B","Qwen 8B",778,3,"Mareen_Stoll","Mareen","Stoll","female","german","qwen3-8b","Qwen/Qwen3-8B",274,101,10,17,9,5,0,10,221,5,5,7,50,1,0,11,1,35,1,10,1,0,13,2,0,4,1,8,1,0,12,1,71,3,13,4,0
"qwen8B","Qwen 8B",930,3,"Mareen_Stoll","Mareen","Stoll","female","german","qwen3-8b","Qwen/Qwen3-8B",483,155,8,31,10,5,13,10,430,4,4,9,53,1,0,48,3,102,3,28,14,0,48,5,0,20,1,10,1,0,11,1,101,5,8,4,1
"qwen8B","Qwen 8B",1416,16,"Michael_Ackermann","Michael","Ackermann","male","german","qwen3-8b","Qwen/Qwen3-8B",403,136,7,35,9,5,17,10,350,5,5,8,50,1,0,24,3,113,3,20,13,0,16,2,0,7,1,8,1,0,10,1,94,2,9,2,1
"qwen8B","Qwen 8B",1485,16,"Michael_Ackermann","Michael","Ackermann","male","german","qwen3-8b","Qwen/Qwen3-8B",346,119,13,21,9,8,0,10,294,6,6,19,83,1,0,14,1,57,1,14,1,0,13,1,0,4,1,9,1,0,8,1,73,3,13,2,3
"qwen8B","Qwen 8B",1665,16,"Michael_Ackermann","Michael","Ackermann","male","german","qwen3-8b","Qwen/Qwen3-8B",748,225,13,51,8,11,17,10,551,5,5,10,82,1,0,80,1,118,1,34,1,0,53,1,0,15,1,16,1,0,35,1,108,5,15,5,2
"qwen8B","Qwen 8B",1737,16,"Michael_Ackermann","Michael","Ackermann","male","german","qwen3-8b","Qwen/Qwen3-8B",304,115,6,23,2,5,10,10,272,4,4,8,36,1,0,29,3,96,3,24,10,0,11,3,0,6,1,10,1,0,6,1,46,6,6,1,0
"qwen8B","Qwen 8B",176,16,"Michael_Ackermann","Michael","Ackermann","male","german","qwen3-8b","Qwen/Qwen3-8B",456,131,14,36,10,7,3,10,359,3,3,12,60,1,0,27,1,103,1,18,1,0,13,7,0,26,1,11,1,0,10,1,79,2,12,4,1
"qwen8B","Qwen 8B",1871,16,"Michael_Ackermann","Michael","Ackermann","male","german","qwen3-8b","Qwen/Qwen3-8B",457,155,9,31,6,6,19,10,357,5,5,9,47,1,0,21,3,111,2,15,1,0,19,1,0,15,1,12,1,0,12,1,96,3,13,2,0
"qwen8B","Qwen 8B",1885,16,"Michael_Ackermann","Michael","Ackermann","male","german","qwen3-8b","Qwen/Qwen3-8B",543,191,11,35,5,7,7,10,429,5,5,9,48,1,0,24,1,70,1,31,1,0,104,1,0,13,1,13,1,0,10,1,107,6,25,4,7
"qwen8B","Qwen 8B",201,16,"Michael_Ackermann","Michael","Ackermann","male","german","qwen3-8b","Qwen/Qwen3-8B",426,143,17,31,11,6,13,10,365,3,3,12,47,1,0,17,1,125,1,20,15,0,17,2,0,7,1,6,1,0,17,1,97,6,22,5,3
"qwen8B","Qwen 8B",2100,16,"Michael_Ackermann","Michael","Ackermann","male","german","qwen3-8b","Qwen/Qwen3-8B",272,85,13,26,6,12,1,10,231,5,5,10,63,1,0,9,1,41,1,3,1,0,18,4,4,4,1,6,1,0,17,1,60,5,9,4,6
"qwen8B","Qwen 8B",2147,16,"Michael_Ackermann","Michael","Ackermann","male","german","qwen3-8b","Qwen/Qwen3-8B",366,130,13,12,5,14,2,10,290,6,6,12,48,1,0,29,1,73,1,3,1,0,29,1,0,4,1,12,1,0,5,1,75,6,14,8,3
"qwen8B","Qwen 8B",2168,16,"Michael_Ackermann","Michael","Ackermann","male","german","qwen3-8b","Qwen/Qwen3-8B",291,96,6,17,5,4,11,10,248,6,6,8,52,1,0,10,2,59,3,24,7,0,8,4,0,15,1,8,1,0,6,1,58,2,11,5,1
"qwen8B","Qwen 8B",2173,16,"Michael_Ackermann","Michael","Ackermann","male","german","qwen3-8b","Qwen/Qwen3-8B",407,128,13,28,11,11,10,10,322,3,3,4,40,1,0,21,1,87,1,30,2,2,14,3,3,3,1,9,1,0,7,1,107,5,9,7,1
"qwen8B","Qwen 8B",221,16,"Michael_Ackermann","Michael","Ackermann","male","german","qwen3-8b","Qwen/Qwen3-8B",493,155,11,35,12,12,3,10,403,5,5,10,52,1,0,20,1,107,1,23,1,0,18,1,0,10,1,15,1,0,9,1,139,5,11,4,2
"qwen8B","Qwen 8B",2566,16,"Michael_Ackermann","Michael","Ackermann","male","german","qwen3-8b","Qwen/Qwen3-8B",282,89,8,25,8,4,0,10,241,4,4,10,51,1,0,12,1,51,1,22,10,0,12,3,3,12,1,11,1,0,3,1,57,0,14,1,1
"qwen8B","Qwen 8B",2589,16,"Michael_Ackermann","Michael","Ackermann","male","german","qwen3-8b","Qwen/Qwen3-8B",572,192,13,38,9,11,9,10,503,3,3,12,73,1,0,35,3,141,3,56,22,0,35,4,0,14,1,20,1,0,12,1,105,2,19,5,2
"qwen8B","Qwen 8B",2660,16,"Michael_Ackermann","Michael","Ackermann","male","german","qwen3-8b","Qwen/Qwen3-8B",384,121,10,32,13,7,13,10,337,4,4,9,61,1,0,11,3,119,2,20,6,0,6,3,0,12,1,8,1,0,10,1,81,1,25,3,2
"qwen8B","Qwen 8B",2793,16,"Michael_Ackermann","Michael","Ackermann","male","german","qwen3-8b","Qwen/Qwen3-8B",387,117,8,28,14,7,10,2,343,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,7,1
"qwen8B","Qwen 8B",2795,16,"Michael_Ackermann","Michael","Ackermann","male","german","qwen3-8b","Qwen/Qwen3-8B",293,99,15,13,7,8,9,10,265,4,4,9,59,1,0,10,2,68,2,22,6,0,8,2,0,7,1,8,1,0,6,1,68,2,13,5,2
"qwen8B","Qwen 8B",2860,16,"Michael_Ackermann","Michael","Ackermann","male","german","qwen3-8b","Qwen/Qwen3-8B",248,101,5,10,4,4,7,10,237,6,6,11,29,7,0,18,3,67,2,12,5,0,14,3,0,6,4,11,1,0,10,1,59,2,9,1,2
"qwen8B","Qwen 8B",2927,16,"Michael_Ackermann","Michael","Ackermann","male","german","qwen3-8b","Qwen/Qwen3-8B",444,149,14,33,7,6,2,10,365,5,5,10,66,1,0,67,1,62,1,5,1,0,36,1,0,20,1,19,1,0,14,1,66,4,9,7,3
"qwen8B","Qwen 8B",307,16,"Michael_Ackermann","Michael","Ackermann","male","german","qwen3-8b","Qwen/Qwen3-8B",286,91,11,26,6,7,1,10,230,5,5,10,45,1,0,14,1,44,1,10,1,0,11,1,0,12,1,16,1,0,9,1,59,6,5,5,2
"qwen8B","Qwen 8B",3131,16,"Michael_Ackermann","Michael","Ackermann","male","german","qwen3-8b","Qwen/Qwen3-8B",534,146,20,29,36,7,10,10,448,3,3,10,52,1,0,101,2,113,2,12,26,0,40,5,0,10,8,17,1,0,6,1,87,5,27,7,0
"qwen8B","Qwen 8B",377,16,"Michael_Ackermann","Michael","Ackermann","male","german","qwen3-8b","Qwen/Qwen3-8B",516,156,16,46,13,7,12,10,437,4,4,6,66,1,0,28,1,130,1,34,1,0,35,1,0,13,1,15,1,0,11,1,99,7,16,6,5
"qwen8B","Qwen 8B",465,16,"Michael_Ackermann","Michael","Ackermann","male","german","qwen3-8b","Qwen/Qwen3-8B",362,118,10,29,9,7,9,10,316,4,4,7,49,1,0,18,3,123,2,13,10,0,15,3,0,7,1,8,1,0,6,1,70,6,16,5,4
"qwen8B","Qwen 8B",528,16,"Michael_Ackermann","Michael","Ackermann","male","german","qwen3-8b","Qwen/Qwen3-8B",470,157,15,31,8,9,17,10,403,3,3,9,64,1,0,37,4,134,3,29,4,0,20,4,0,15,1,6,1,0,7,1,82,2,10,4,1
"qwen8B","Qwen 8B",571,16,"Michael_Ackermann","Michael","Ackermann","male","german","qwen3-8b","Qwen/Qwen3-8B",470,148,18,32,20,5,9,10,402,5,5,8,51,1,0,17,3,174,1,9,3,3,22,4,4,4,1,18,1,0,11,1,88,8,14,4,2
"qwen8B","Qwen 8B",6,16,"Michael_Ackermann","Michael","Ackermann","male","german","qwen3-8b","Qwen/Qwen3-8B",240,71,10,18,6,5,4,10,220,3,3,7,32,1,0,8,2,65,1,7,7,0,8,2,0,4,4,9,1,0,4,1,76,5,11,10,4
